개방자치단체코드,관리번호,낚시터명,낚시터유형,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,낚시터전화번호,수면적,주요어종,최대수용인원,수상시설물유형,이용요금,주요포인트,안전시설현황,편익시설현황,주변관광지,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
4470000,202644700001000123,백야낚시터,저수지,충청북도 음성군 금왕읍 백야로 320,,39.967806,127.603211,,44.6,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2026-05-21,,2026-05-22 22:58:25,2026-05-21 11:22:35
4470000,202344700001000093,양덕낚시터,저수지,충청북도 음성군 삼성면 금일로 1064-6,,37.026576,127.484692,,5.2,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:27
4470000,202644700001000048,맹동낚시터,저수지,충청북도 음성군 맹동면 군자길 1492,,36.894167,127.571429,,98,붕어,75,"고정형, 수상형","25,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:14
4470000,202344700001000032,중부낚시터,저수지,충청북도 음성군 삼성면 용성로5번길 86-24,,37.001845,127.47583,,5,붕어,118,고정형,"30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:26
4470000,202344700001000047,오궁낚시터,저수지,충청북도 음성군 감곡면 오궁리 124-2,,37.111463,127.672462,,2.2,붕어,70,해당없음,"25,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:26
4470000,202644700001000047,마이제낚시터,저수지,충청북도 음성군 삼성면 덕정로65번길 102,,37.027938,127.494112,,12.3,붕어,242,"고정형, 수상형","25,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:14
4470000,202344700001000100,백야낚시터,저수지,충청북도 음성군 금왕읍 백야로 320,,39.967806,127.603211,,44.6,붕어,70,"고정형, 수상형","15,000~20000",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:27
4470000,202344700001000064,맹동낚시터,저수지,충청북도 음성군 맹동면 군자길 1492,,36.894167,127.571429,,98,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:26
4470000,202644700001000032,큰골낚시터,저수지,충청북도 음성군 감곡면 대학길190번길 59,,37.138054,127.648323,,4.7,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202344700001000022,제수리낚시터,저수지,충청북도 음성군 금왕읍 금일로284번길 100-4,,37.010817,127.554459,,1.8,붕어,112,고정형,"30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:26
4470000,202644700001000033,차평낚시터,저수지,충청북도 음성군 생극면 차생로 618-20,,37.049326,127.622166,,10.7,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000034,상곡낚시터,저수지,충청북도 음성군 삼성면 점골길 51,,37.013504,127.450467,,2.5,붕어,50,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202344700001000033,맹동낚시터,저수지,충청북도 음성군 맹동면 군자길 1492,,36.894167,127.571429,,98,붕어,75,"고정형, 수상형","25,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:26
4470000,202644700001000035,삼성지낚시터,저수지,충청북도 음성군 삼성면 금일로 1064-6,,37.026576,127.484692,,22.4,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000037,맹동낚시터,저수지,충청북도 음성군 맹동면 군자길 1492,,36.894167,127.571429,,98,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202344700001000096,마이제낚시터,저수지,충청북도 음성군 삼성면 덕정로65번길 102,,37.027938,127.494112,,12.3,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:27
4470000,202344700001000098,사계지낚시터,저수지,충청북도 음성군 금왕읍 보습길 77,,37.020711,127.551423,043-878-8819,5.2,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:27
4470000,202644700001000038,마이제낚시터,저수지,충청북도 음성군 삼성면 덕정로65번길 102,,37.027938,127.494112,,12.3,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202344700001000034,마이제낚시터,저수지,충청북도 음성군 삼성면 덕정로65번길 102,,37.027938,127.494112,,12.3,붕어,242,"고정형, 수상형","25,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:26
4470000,202344700001000086,감곡낚시터,저수지,충청북도 음성군 감곡면 감노로 67-18,,37.076491,127.627197,043-878-0789,27.6,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:27
4470000,202644700001000039,주봉낚시터,저수지,충청북도 음성군 원남면 주봉로 141,,36.866529,127.675445,,13.6,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,반기문생가,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000041,내곡낚시터,저수지,충청북도 음성군 금왕읍 마루택길29번길 63,,37.01744,127.53839,,10.5,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000042,백야낚시터,저수지,충청북도 음성군 금왕읍 백야로 320,,39.967806,127.603211,,44.6,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202344700001000077,복상골낚시터,평지,충청북도 음성군 감곡면 사곡길 279,,37.095607,127.669018,,0.3,붕어,50,해당없음,40000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:26
4470000,202644700001000043,백야낚시터,저수지,충청북도 음성군 금왕읍 백야로 320,,39.967806,127.603211,,44.6,붕어,70,"고정형, 수상형","30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000044,내곡낚시터,저수지,충청북도 음성군 금왕읍 마루택길29번길 63,,37.01744,127.53839,,10.5,붕어,90,고정형,"25,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:14
4470000,202644700001000045,사계지낚시터,저수지,충청북도 음성군 금왕읍 보습길 77,,37.020711,127.551423,,5.2,붕어,70,고정형,"30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:14
4470000,202344700001000050,상곡낚시터,저수지,충청북도 음성군 삼성면 점골길 51,,37.013504,127.450467,,2.5,붕어,50,고정형,"30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:26
4470000,202644700001000046,주봉낚시터,저수지,충청북도 음성군 원남면 주봉로 141,,36.866529,127.675445,,13.6,붕어,139,"고정형, 수상형","30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,반기문생가,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:14
4470000,202344700001000056,사계지낚시터,저수지,충청북도 음성군 금왕읍 보습길 77,,37.020711,127.551423,,5.2,붕어,70,고정형,"30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:26
4470000,202344700001000073,감곡낚시터,저수지,충청북도 음성군 감곡면 감노로 67-18,,37.076491,127.627197,,27.4,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:26
4470000,202344700001000049,차평낚시터,저수지,충청북도 음성군 생극면 차생로 618-20,,37.049326,127.622166,,10.7,붕어,70,"고정형, 수상형","30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,I,2026-05-15 18:45:51,2023-08-07 15:32:26
4470000,202644700001000124,백야낚시터,저수지,충청북도 음성군 금왕읍 백야로 320,,39.967806,127.603211,,44.6,붕어,70,"고정형, 수상형","30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2026-05-21,,2026-05-22 22:58:25,2026-05-21 11:22:35
4470000,202644700001000094,거일낚시터,저수지,충청북도 음성군 감곡면 거일길 156,,37.108528,127.657346,043-881-9181,0.3,붕어,50,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2026-05-21,,2026-05-22 22:58:25,2026-05-21 11:22:35
4470000,202644700001000102,힐링낚시터,기타,충청북도 음성군 맹동면 대하2가길 11(지하1층),,36.908066,127.54274,,0.04,붕어,30,해당없음,5000~7000,관리실 문의,소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2026-05-21,,2026-05-22 22:58:25,2026-05-21 11:22:35
4470000,202644700001000103,극동낚시터,저수지,충청북도 음성군 감곡면 성주로 362-17,,37.14878,127.64593,,1.66,붕어,100,해당없음,30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2026-05-21,,2026-05-22 22:58:25,2026-05-21 11:22:35
4470000,202644700001000104,큰손낚시카페,기타,충청북도 음성군 맹동면 원중로 1434(2층),,36.90955,127.541023,,0.07,붕어,30,해당없음,9000 ~ 10000/시간,관리실 문의,소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2026-05-21,,2026-05-22 22:58:25,2026-05-21 11:22:35
4470000,202644700001000001,백야낚시터,저수지,충청북도 음성군 금왕읍 백야로 320,,39.967806,127.603211,,44.6,붕어,70,"고정형, 수상형","15,000~20000",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000002,내곡낚시터,저수지,충청북도 음성군 금왕읍 마루택길29번길 63,,37.01744,127.53839,,16.5,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000003,사계지낚시터,저수지,충청북도 음성군 금왕읍 보습길 77,,37.020711,127.551423,043-878-8819,5.2,붕어,70,"고정형, 수상형",25000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000004,주봉낚시터,저수지,충청북도 음성군 원남면 주봉로 141,,36.866529,127.675445,,13.6,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,반기문생가,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000005,마이제낚시터,저수지,충청북도 음성군 삼성면 덕정로65번길 102,,37.027938,127.494112,,12.3,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000006,맹동낚시터,저수지,충청북도 음성군 맹동면 군자길 1492,,36.894167,127.571429,,98,붕어,70,"고정형, 수상형",20000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000036,중부낚시터,저수지,충청북도 음성군 삼성면 용성로5번길 86-24,,37.001845,127.47583,,5,붕어,70,"고정형, 수상형",30000,관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2023-04-20,,2026-05-22 22:58:25,2026-05-21 11:14:13
4470000,202644700001000137,봉낚시터,저수지,충청북도 음성군 소이면 충갑길 196,,36.88901,127.74706,,4.3,붕어,60,고정형,"30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,반기문생가,,충청북도 음성군청,2026-05-21,,2026-05-22 22:58:25,2026-05-21 11:22:35
4470000,202644700001000138,감곡낚시터,저수지,충청북도 음성군 감곡면 감노로 67-18,,37.076491,127.627197,,27.4,붕어,70,고정형,"20,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,"철박물관, 매괴성당",,충청북도 음성군청,2026-05-21,,2026-05-22 22:58:25,2026-05-21 11:22:35
4470000,202644700001000139,용대리낚시터,저수지,충청북도 음성군 삼성면 덕호로 360,,37.044544,127.514314,,4.11,붕어,84,고정형,"30,000원",관리실 문의,구명부환*소화기*구급약 등,화장실*쓰레기통 등,한독의약박물관,,충청북도 음성군청,2026-05-21,,2026-05-22 22:58:25,2026-05-21 11:22:35
